work_country,work_province,work_dedication,work_contract_type,salary_monthly_BRUTO,salary_monthly_NETO,numero,salary_in_usd,salary_last_dollar_value,salary_pay_cripto,salary_%_cripto,salary_has_bonus,salary_bonus_tied_to,salary_inflation_adjustment,salary_percentage_inflation_adjustment,salary_month_last_inflation_adjustment,salary_comparison_last_semester,salary_benefit,salary_satisfaction,Trabajo de,profile_years_experience,work_years_in_company,work_years_in_current_position,work_people_in_charge_of,tools_platform,tools_programming_languages,tools_frameworks,tools_data_bases,tools_qa_testing,company_employee_number,work_work_modality,Si trabajas bajo un esquema híbrido ¿Cuántos días a la semana vas a la oficina?,company_recommended,profile_studies_level,profile_studies_level_state,profile_career,profile_university,profile_boot_camp,profile_boot_camp_carrer,work_on_call_duty,salary_on_call_duty_charge,work_on_call_duty_charge_type,profile_age,profile_gender,cured_programming_languages,num_of_programming_languages,age_range,profile_studies_short,salary_monthly_DESCUENTOS,Provincia,Genero,Provincia3,Proporciones_salarios
Argentina,Santa Fe,Full-Time,Tercerizado (trabajo a través de consultora o agencia),220000.0,193000.0,True,,,,,No,No recibo bono,Dos,15,Junio,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",3,Developer,3.0,0.0,0.0,0.0,Windows Server,"C#, SQL",Ninguno de los anteriores,"Microsoft SQL Server, Sybase",Ninguna de las anteriores,De 1001 a 2000 personas,100% remoto,0,9,,,,,,,,,,28,Mujer Cis,"['c#', 'sql']",2,25 a 30,False,0.12272727272727273,Interior,Otres,Interior,0.8772727272727273
Argentina,Santa Fe,Full-Time,Staff (planta permanente),176435.19,140299.0,True,,,,,No,No recibo bono,Tres,44,Julio,4,"Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Horarios flexibles, snacks, café, bebidas, etc",3,Recruiter / HR,2.0,0.0,0.0,0.0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 11  a 50  personas,Híbrido (presencial y remoto),4,10,,,,,,,,,,29,Mujer Cis,[],0,25 a 30,False,0.20481282673824877,Interior,Otres,Interior,0.7951871732617513
Argentina,Santa Fe,Full-Time,Staff (planta permanente),298000.0,245000.0,True,,,,,No,No recibo bono,Dos,50%,Julio,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",2,BI Analyst / Data Analyst,0.0,1.0,0.0,0.0,Amazon Web Services,"Python, DAX, M",PowerBI,Ninguna de las anteriores,Ninguna de las anteriores,De 1001 a 2000 personas,100% remoto,0,9,,,,,,,,,,31,Mujer Cis,"['python', 'dax', 'm']",3,30 a 35,False,0.17785234899328858,Interior,Otres,Interior,0.8221476510067114
Argentina,Santa Fe,Full-Time,Staff (planta permanente),120000.0,120000.0,True,,,,,Un sueldo,Performance individual,Uno,18%,Julio,1,"Abono de celular, Abono de Internet",1,BI Analyst / Data Analyst,4.0,23.0,2.0,0.0,Windows Server,HTML,Angular,Ninguna de las anteriores,Ninguna de las anteriores,De 2 a 10 personas,Híbrido (presencial y remoto),1,0,,,,,,,,,,49,Mujer Cis,['html'],1,mayor a 40,False,0.0,Interior,Otres,Interior,1.0
Argentina,Santa Fe,Full-Time,Staff (planta permanente),309000.0,220000.0,True,,,,,De uno a tres sueldos,Performance individual,Dos,58,Julio,2,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería",2,Project Manager,5.0,12.0,2.0,4.0,"Amazon Web Services, Azure, Google Cloud Platform, SAP",Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Más de 10000 personas,100% remoto,0,7,,,,,,,,,,44,Mujer Cis,[],0,mayor a 40,False,0.28802588996763756,Interior,Otres,Interior,0.7119741100323624
Argentina,Santa Fe,Full-Time,Staff (planta permanente),110121.0,91983.0,True,,,,,No,No recibo bono,Uno,20,Abril,2,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles",2,Developer,1.0,1.0,1.0,0.0,"Docker, Linux, Serverless",Javascript,Node.js,MongoDB,"Mocha, Postman",De 51 a 100 personas,100% remoto,0,7,,,,,,,,,,40,Mujer Cis,['javascript'],1,mayor a 40,False,0.16470972838968045,Interior,Otres,Interior,0.8352902716103195
Argentina,Santa Fe,Full-Time,Staff (planta permanente),423560.0,265027.0,True,,,,,De uno a tres sueldos,Performance grupal,Uno,30,Febrero,3,"Comidas pagas / subvencionadas, Horarios flexibles, Licencia por nacimiento extendida",3,Developer,4.0,3.0,1.0,0.0,"Amazon Web Services, Docker, Google Cloud Platform, Linux, osx",Python,"Django, Flask",MySQL,Ninguna de las anteriores,Más de 10000 personas,100% remoto,0,8,,,,,,,,,,29,Mujer Cis,['python'],1,25 a 30,False,0.3742869959391822,Interior,Otres,Interior,0.6257130040608179
Argentina,Santa Fe,Full-Time,Staff (planta permanente),270000.0,220000.0,True,,,,,Menos de un sueldo,Performance individual,Dos,43,Mayo,3,"Abono de Internet, Comidas pagas / subvencionadas, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería",3,Developer,8.0,8.0,6.0,1.0,Windows Server,".NET, C#, SQL",".NET Core, Angular",Microsoft SQL Server,Ninguna de las anteriores,De 201 a 500 personas,100% remoto,0,8,,,,,,,,,,32,Mujer Cis,"['.net', 'c#', 'sql']",3,30 a 35,False,0.18518518518518517,Interior,Otres,Interior,0.8148148148148148
Argentina,Santa Fe,Full-Time,Staff (planta permanente),150000.0,124500.0,True,,,,,No,No recibo bono,No,0,No tuve,3,"Abono de Internet, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",3,QA / Tester,5.0,0.0,0.0,0.0,Ninguna de las anteriores,SQL,Ninguno de los anteriores,"MariaDB, Microsoft SQL Server",Ninguna de las anteriores,De 101 a 200 personas,100% remoto,0,5,Universitario,Incompleto,Psicólogia,UNR - Universidad Nacional de Rosario,Arbusta,Testing de software y data entry,No,0.0,Porcentaje de mi sueldo bruto,33,Mujer Cis,['sql'],1,30 a 35,Universitario,0.17,Interior,Otres,Interior,0.83
Argentina,Santa Fe,Full-Time,Staff (planta permanente),1180000.0,680000.0,True,,,,,3+ sueldos,Mix de las anteriores,Más de tres,60%,Julio,4,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Horarios flexibles, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",4,Manager / Director,8.0,1.0,3.0,30.0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Más de 10000 personas,100% remoto,0,10,Terciario,Completo,Analista de Sistemas,ORT,,,,,,35,Mujer Cis,[],0,35 a 40,Pregrado,0.423728813559322,Interior,Otres,Interior,0.576271186440678
Argentina,Santa Fe,Full-Time,Remoto (empresa de otro país),81250.0,79000.0,True,,,,,No,No recibo bono,Dos,30%,Julio,1,Capacitaciones y/o cursos,1,QA / Tester,1.0,1.0,1.0,0.0,Windows Server,"CSS, HTML, Javascript, SQL",Ninguno de los anteriores,"MongoDB, MySQL","Cucumber, Postman",De 11  a 50  personas,100% remoto,0,9,,,,,,,,,,33,Mujer,"['css', 'html', 'javascript', 'sql']",4,30 a 35,False,0.027692307692307693,Interior,Otres,Interior,0.9723076923076923
Argentina,Santa Fe,Full-Time,Staff (planta permanente),426000.0,361000.0,True,,,,0,De uno a tres sueldos,Mix de las anteriores,Dos,30,Julio,3,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Estacionamiento gratuito / subvencionado, Horarios flexibles, Lactario en la oficina, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos",3,SysAdmin / DevOps / SRE,17.0,0.0,0.0,0.0,"Amazon Web Services, Docker, Google Cloud Platform, Kubernetes, Linux, Microcontroladores, Serverless, VMWare","Python, TypeScript, terraform","Node.js, React.js","Amazon DynamoDB, ElasticSearch, MariaDB, MySQL, neptune",Ninguna de las anteriores,Más de 10000 personas,100% remoto,0,10,Universitario,Completo,Ingeniería en Sistemas de Información,UAI - Universidad Abierta Interamericana,no,,No,0.0,Neto,43,Varón cis,"['python', 'typescript', 'terraform']",3,mayor a 40,Universitario,0.15258215962441316,Interior,Varón Cis,Interior,0.8474178403755869
Argentina,Santa Fe,Full-Time,Staff (planta permanente),300000.0,260000.0,True,,,,,Un sueldo,Performance de la compañía,Dos,20%,Julio,4,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Descuentos varios (Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Horarios flexibles, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias)",4,Developer,0.0,0.0,0.0,0.0,Linux,"CSS, HTML, Javascript, PHP, Python","Bootstrap, Next.js, React.js, Spark",None,None,1 (solamente yo),100% remoto,0,10,Universitario,En curso,Licenciatura en Informática,Brigham Young University- Idaho,,,,,,25,Varón cis,"['css', 'html', 'javascript', 'php', 'python']",5,25 a 30,Universitario,0.13333333333333333,Interior,Varón Cis,Interior,0.8666666666666667
Argentina,Santa Fe,Full-Time,Staff (planta permanente),348000.0,210000.0,True,,,,,De uno a tres sueldos,Performance individual,Dos,27,Junio,2,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Vacaciones flexibles (adicionales a las reglamentarias)",3,SysAdmin / DevOps / SRE,20.0,11.0,11.0,0.0,"VMWare, Windows Server",Ninguno de los anteriores,Ninguno de los anteriores,"Microsoft SQL Server, Oracle",Ninguna de las anteriores,De 201 a 500 personas,Híbrido (presencial y remoto),2,7,,,,,,,,,,44,Varón cis,[],0,mayor a 40,False,0.39655172413793105,Interior,Varón Cis,Interior,0.603448275862069
Argentina,Santa Fe,Full-Time,Staff (planta permanente),108600.0,105400.0,True,,,,,No,No recibo bono,Más de tres,55,Julio,2,Comidas pagas / subvencionadas,1,HelpDesk,11.0,10.0,4.0,3.0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 501 a 1000 personas,100% presencial,0,1,Universitario,Completo,Tecnicatura en marketing y publicidad digital,Universidad Siglo 21,,,No,0.0,Porcentaje de mi sueldo bruto,27,Varón cis,[],0,25 a 30,Universitario,0.029465930018416207,Interior,Varón Cis,Interior,0.9705340699815838
Argentina,Santa Fe,Full-Time,Staff (planta permanente),115000.0,108000.0,True,,,,,No,No recibo bono,Uno,20%,Mayo,2,Capacitaciones y/o cursos,2,Cloud and IaaS Technical support,4.0,2.0,0.0,0.0,"Docker, Linux, OpenStack, Windows Server","Bash/Shell, PHP, Python, SQL",".NET Core, jQuery, WordPress","Microsoft SQL Server, MySQL",Ninguna de las anteriores,De 101 a 200 personas,Híbrido (presencial y remoto),2,7,Terciario,Completo,Tecnicatura Electrónica,UNR - Universidad Nacional de Rosario,,,"Sí, activa",5000.0,Neto,32,Varón cis,"['bash/shell', 'php', 'python', 'sql']",4,30 a 35,Pregrado,0.06086956521739131,Interior,Varón Cis,Interior,0.9391304347826087
Argentina,Santa Fe,Full-Time,Tercerizado (trabajo a través de consultora o agencia),150000.0,130000.0,True,,,,,No,No recibo bono,No,0,No tuve,2,Ninguna de las anteriores,2,Developer,3.0,0.0,0.0,0.0,"Docker, Linux","HTML, Javascript, PHP, TypeScript","Angular, Bootstrap, Symfony",MySQL,"PHPUnit, Postman",De 11  a 50  personas,100% presencial,0,5,,,,,,,,,,43,Fluido,"['html', 'javascript', 'php', 'typescript']",4,mayor a 40,False,0.13333333333333333,Interior,Otres,Interior,0.8666666666666667
Argentina,Santa Fe,Full-Time,Staff (planta permanente),223600.0,185500.0,True,,,,,De uno a tres sueldos,Performance individual,Dos,15,Mayo,4,"Abono de celular, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá)",4,BI Analyst / Data Analyst,4.0,1.0,1.0,0.0,Qlik Sense,Qlik Sense scripting language,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 501 a 1000 personas,Híbrido (presencial y remoto),1,0,Universitario,Completo,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,Collaborative SRL,Qlik Sense Designer & Developer,No,0.0,Porcentaje de mi sueldo bruto,26,Varón cis,"['qlik', 'sense', 'scripting', 'language']",4,25 a 30,Universitario,0.17039355992844366,Interior,Varón Cis,Interior,0.8296064400715564
Argentina,Santa Fe,Full-Time,Staff (planta permanente),312643.0,260544.0,True,,,,,De uno a tres sueldos,Performance individual,Uno,30,Mayo,3,"Capacitaciones y/o cursos, Horarios flexibles, Licencia por nacimiento extendida",3,SysAdmin / DevOps / SRE,12.0,8.0,8.0,0.0,"Amazon Web Services, Azure, Linux, VMWare, Windows Server",Bash/Shell,.NET Core,"Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server",Ninguna de las anteriores,De 2001a 5000 personas,100% remoto,0,8,,,,,,,,,,32,Varón cis,['bash/shell'],1,30 a 35,False,0.1666405452864769,Interior,Varón Cis,Interior,0.8333594547135231
Argentina,Santa Fe,Full-Time,Staff (planta permanente),135000.0,112000.0,True,,,,,No,No recibo bono,Uno,20,Julio,3,"Vacaciones flexibles (adicionales a las reglamentarias), Ninguna de las anteriores",2,SysAdmin / DevOps / SRE,4.0,0.0,0.0,0.0,"Linux, Windows Server",Bash/Shell,Ninguno de los anteriores,MySQL,Ninguna de las anteriores,De 201 a 500 personas,Híbrido (presencial y remoto),5,7,Universitario,En curso,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,,,No,0.0,Porcentaje de mi sueldo bruto,26,Varón cis,['bash/shell'],1,25 a 30,Universitario,0.17037037037037037,Interior,Varón Cis,Interior,0.8296296296296296
Argentina,Santiago del Estero,Full-Time,Staff (planta permanente),410000.0,310000.0,True,,,,,Menos de un sueldo,Performance individual,Dos,52,Junio,2,"Clases de idiomas, Horarios flexibles",3,Developer,9.0,2.0,2.0,0.0,"Amazon Web Services, Docker",".NET, C#, CSS, TypeScript",".NET Core, Angular, Bootstrap","Amazon RDS/Aurora, SQLite",Xunit,De 101 a 200 personas,100% remoto,0,10,,,,,,,,,,33,Varón Cis,"['.net', 'c#', 'css', 'typescript']",4,30 a 35,False,0.24390243902439024,Interior,Varón Cis,Interior,0.7560975609756098
Argentina,Santiago del Estero,Full-Time,Staff (planta permanente),300000.0,232000.0,True,,,,,3+ sueldos,Performance de la compañía,Dos,30,Mayo,3,"Descuento en gimnasios / Clases de gimnasia online, Horarios flexibles",3,Developer,3.0,1.0,3.0,0.0,"Amazon Web Services, Docker","Javascript, SQL",Node.js,PostgreSQL,Jest,De 501 a 1000 personas,100% remoto,0,8,,,,,,,,,,33,Varón Cis,"['javascript', 'sql']",2,30 a 35,False,0.22666666666666666,Interior,Varón Cis,Interior,0.7733333333333333
Argentina,Santiago del Estero,Full-Time,Staff (planta permanente),140000.0,116200.0,True,,,,,No,No recibo bono,Uno,"1,75",Mayo,2,Horarios flexibles,3,Developer,5.0,2.0,2.0,0.0,Linux,"Bash/Shell, CSS, Go, HTML, Javascript, PHP, SQL","Cordova, jQuery, Laravel","MariaDB, MySQL",PHPUnit,De 2 a 10 personas,100% presencial,0,0,,,,,,,,,,34,Varón Cis,"['bash/shell', 'css', 'go', 'html', 'javascript', 'php', 'sql']",7,30 a 35,False,1.0,Interior,Varón Cis,Interior,0.83
Argentina,Santiago del Estero,Full-Time,Staff (planta permanente),366000.0,242000.0,True,,,,,De uno a tres sueldos,Performance individual,Uno,27,Abril,2,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Cuota para universidad / posgrados, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles",3,Technical Leader,19.0,2.0,0.0,3.0,Docker,".NET, C#, TypeScript",.NET Core,"Microsoft SQL Server, MongoDB, Redis","Jest, NUnit, Postman, Visual Studio Coded UI",De 201 a 500 personas,100% remoto,0,9,Universitario,Incompleto,Ingeniería en Computación,UCSE,No,,,,,41,Varón Cis,"['.net', 'c#', 'typescript']",3,mayor a 40,Universitario,0.33879781420765026,Interior,Varón Cis,Interior,0.6612021857923497
Argentina,Santiago del Estero,Full-Time,Staff (planta permanente),260000.0,204000.0,True,,,,0,No,No recibo bono,Uno,40,Abril,4,"Capacitaciones y/o cursos, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",3,Developer,5.0,7.0,7.0,2.0,"Amazon Web Services, Firebase, Google Cloud Platform, Linux","HTML, Java, Javascript, PHP, Python, SQL, Swift","Flutter, jQuery, Laravel, Next.js, Node.js, Vue.js, WordPress","ElasticSearch, Microsoft SQL Server, MySQL",Puppeteer,De 11  a 50  personas,100% presencial,0,8,,,,,,,,,,30,Varón Cis,"['html', 'java', 'javascript', 'php', 'python', 'sql', 'swift']",7,30 a 35,False,0.2153846153846154,Interior,Varón Cis,Interior,0.7846153846153846
Argentina,Santiago del Estero,Full-Time,Staff (planta permanente),69653.0,58908.0,True,,,,,No,No recibo bono,No,0,No tuve,1,Descuento en gimnasios / Clases de gimnasia online,2,SysAdmin / DevOps / SRE,15.0,9.0,5.0,2.0,"Docker, Linux, proxmox","Bash/Shell, PHP, Python, SQL","Django, Symfony","MariaDB, MySQL, SQLite",Ninguna de las anteriores,De 501 a 1000 personas,100% presencial,0,3,Universitario,Incompleto,Licenciatura en Sistemas de Información,UNSE - Universidad Nacional de Santiago del Estero,,,"Sí, pasiva",0.0,Neto,41,Varón Cis,"['bash/shell', 'php', 'python', 'sql']",4,mayor a 40,Universitario,0.15426471221627208,Interior,Varón Cis,Interior,0.8457352877837279
Argentina,Santiago del Estero,Full-Time,Staff (planta permanente),260000.0,220000.0,True,,,,,No,No recibo bono,Tres,30,Junio,2,"Abono de celular, Ninguna de las anteriores",2,SysAdmin / DevOps / SRE,22.0,16.0,16.0,2.0,"Docker, Linux, VMWare, Windows Server",".NET, C#, Delphi, HTML, Javascript, PHP, SQL, VBA",".NET Core, Bootstrap, Node.js, WordPress","MariaDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MySQL",Ninguna de las anteriores,De 101 a 200 personas,100% presencial,0,1,Universitario,Incompleto,Ingeniería en Computación,UCSE,,,"Sí, pasiva",0.0,Porcentaje de mi sueldo bruto,45,Varón Cis,"['.net', 'c#', 'delphi', 'html', 'javascript', 'php', 'sql', 'vba']",8,mayor a 40,Universitario,0.15384615384615385,Interior,Varón Cis,Interior,0.8461538461538461
Argentina,Santiago del Estero,Full-Time,Freelance,120000.0,115000.0,True,,,,,No,No recibo bono,No,0,No tuve,4,Ninguna de las anteriores,3,Developer,1.0,0.0,0.0,0.0,"Amazon Web Services, Docker, Serverless","CSS, HTML, Javascript, TypeScript","Bootstrap, jQuery, Node.js, React.js","Amazon DynamoDB, ElasticSearch",Ninguna de las anteriores,De 2 a 10 personas,100% remoto,0,5,,,,,,,,,,28,Mujer Cis,"['css', 'html', 'javascript', 'typescript']",4,25 a 30,False,0.041666666666666664,Interior,Otres,Interior,0.9583333333333334
Argentina,Santiago del Estero,Full-Time,Staff (planta permanente),90662.0,86000.0,True,,,,,Menos de un sueldo,Mix de las anteriores,Dos,90,Julio,2,"Clases de idiomas, Horarios flexibles, semana laboral reducida",2,Developer,0.0,0.0,0.0,0.0,"Azure, Docker, Kubernetes","Bash/Shell, TypeScript",Node.js,"PostgreSQL, Redis",Mocha,De 101 a 200 personas,100% remoto,0,9,,,,,,,,,,27,Mujer Cis,"['bash/shell', 'typescript']",2,25 a 30,False,0.0514217643555183,Interior,Otres,Interior,0.9485782356444817
Argentina,Tierra del Fuego,Full-Time,Staff (planta permanente),213000.0,180000.0,True,,,,,No,No recibo bono,Dos,20,Julio,3,"Capacitaciones y/o cursos, Descuentos varios (Clarín 365, Club La Nación, etc)",3,Developer,1.0,0.0,0.0,0.0,"Docker, Linux, VMWare","Bash/Shell, CSS, HTML, Java, Javascript, PHP, SQL","Bootstrap, jQuery, Laravel, Node.js","MariaDB, MySQL, PostgreSQL",Ninguna de las anteriores,De 2 a 10 personas,100% presencial,0,8,Terciario,Completo,Tecnicatura Superior en Programación,UTN - Universidad Tecnológica Nacional,,,No,0.0,Neto,32,Varón Cis,"['bash/shell', 'css', 'html', 'java', 'javascript', 'php', 'sql']",7,30 a 35,Pregrado,0.15492957746478872,Interior,Varón Cis,Interior,0.8450704225352113
Argentina,Tierra del Fuego,Full-Time,Staff (planta permanente),139000.0,120000.0,True,Mi sueldo está dolarizado (pero cobro en moneda local),120.56,,0,No,extraordinario,Uno,4.5,Mayo,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles, Stock options / RSUs",3,Developer,1.0,1.0,1.0,0.0,"Amazon Web Services, Docker, Google Cloud Platform, Kubernetes, Linux","Java, SQL",Spring,MySQL,"JUnit, Postman",Más de 10000 personas,100% remoto,0,0,,,,,,,,,,34,Varón Cis,"['java', 'sql']",2,30 a 35,False,0.1366906474820144,Interior,Varón Cis,Interior,0.8633093525179856
Argentina,Tierra del Fuego,Full-Time,Staff (planta permanente),243000.0,201000.0,True,,,,,No,No recibo bono,Más de tres,41,Julio,2,Vacaciones flexibles (adicionales a las reglamentarias),1,SysAdmin / DevOps / SRE,14.0,8.0,4.0,0.0,"Docker, Linux","Bash/Shell, HTML, Javascript, PHP, Python, SQL","Bootstrap, jQuery, Laravel, Node.js, Symfony, Vue.js","MariaDB, MySQL, PostgreSQL, Redis, SQLite",PHPUnit,De 501 a 1000 personas,100% presencial,0,2,,,,,,,,,,38,Varón Cis,"['bash/shell', 'html', 'javascript', 'php', 'python', 'sql']",6,35 a 40,False,0.1728395061728395,Interior,Varón Cis,Interior,0.8271604938271605
Argentina,Tierra del Fuego,Full-Time,Staff (planta permanente),172715.72,140763.0,True,,,,,Menos de un sueldo,Performance de la compañía,Dos,24,Julio,1,Ninguna de las anteriores,1,SysAdmin / DevOps / SRE,14.0,14.0,14.0,0.0,"Docker, Linux, Windows Server","HTML, Javascript, PHP","Bootstrap, WordPress",MySQL,Ninguna de las anteriores,De 11  a 50  personas,100% presencial,0,5,Terciario,Incompleto,Analista de Sistemas,CENT:35,,,,,,36,Varón Cis,"['html', 'javascript', 'php']",3,35 a 40,Pregrado,0.18500180527863938,Interior,Varón Cis,Interior,0.8149981947213606
Argentina,Tierra del Fuego,Full-Time,Staff (planta permanente),180000.0,149400.0,True,,,,,Menos de un sueldo,Performance individual,Uno,40,Marzo,2,Ninguna de las anteriores,3,Developer,10.0,1.0,1.5,1.0,"Amazon Web Services, Docker, Kubernetes, Linux","Bash/Shell, Python","Bootstrap, Django, Odoo",PostgreSQL,Postman,De 2 a 10 personas,100% remoto,5,10,Universitario,Completo,Ingeniero en Pesca xD,UTN - Universidad Tecnológica Nacional,,,,,,36,Varón Cis,"['bash/shell', 'python']",2,35 a 40,Universitario,1.0,Interior,Varón Cis,Interior,0.83
Argentina,Tierra del Fuego,Full-Time,Remoto (empresa de otro país),400000.0,350000.0,True,Cobro todo el salario en dólares,,,0,No,No recibo bono,No,0,No tuve,4,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles",4,Architect,1.0,0.0,0.0,0.0,"Amazon Web Services, Firebase, Serverless","Javascript, Python, SQL, TypeScript","Hadoop, Node.js, React.js","Amazon DynamoDB, Amazon RDS/Aurora, PostgreSQL","Appium, Cucumber, Cypress, Jest",De 101 a 200 personas,100% remoto,0,10,Universitario,En curso,Ingeniería Industrial,UNTDF - Universidad de Tierra del Fuego,Acamica,Desarrollo Web Backend,No,0.0,Porcentaje de mi sueldo bruto,35,Varón Cis,"['javascript', 'python', 'sql', 'typescript']",4,35 a 40,Universitario,0.125,Interior,Varón Cis,Interior,0.875
Argentina,Tierra del Fuego,Full-Time,Staff (planta permanente),143750.0,130000.0,True,,,,,No,No recibo bono,Dos,35,Julio,2,"Abono de Internet, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias), Notebook o $5000 por mes y $1500 para gastos de elementos de oficina",2,Mentor en ed tech,0.0,0.0,0.0,15.0,Ninguna de las anteriores,Javascript,"Node.js, React.js",PostgreSQL,Ninguna de las anteriores,De 101 a 200 personas,100% remoto,0,9,Universitario,Completo,Licenciatura en Administración,Universidad Siglo 21,Henry,Full stack,,,,36,Varón Cis,['javascript'],1,35 a 40,Universitario,0.09565217391304348,Interior,Varón Cis,Interior,0.9043478260869565
Argentina,Tierra del Fuego,Full-Time,Staff (planta permanente),139000.0,115693.0,True,Mi sueldo está dolarizado (pero cobro en moneda local),131,,,No,No recibo bono,Uno,5,Mayo,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles, Stock options / RSUs",2,Developer,0.0,0.0,0.0,0.0,"SAP, Uipath, Automation Anywhere",VBA,Ninguno de los anteriores,Ninguna de las anteriores,Selenium,Más de 10000 personas,100% remoto,0,9,Universitario,Completo,Licenciatura en Administración,,Acamica,Desarrollo Back End,,,,26,Varón Cis,['vba'],1,25 a 30,Universitario,0.16767625899280575,Interior,Varón Cis,Interior,0.8323237410071942
Argentina,Tierra del Fuego,Full-Time,Staff (planta permanente),140000.0,115000.0,True,Mi sueldo está dolarizado (pero cobro en moneda local),131,,,No,No recibo bono,Uno,7,Junio,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas",2,Developer,0.0,0.0,0.0,0.0,"SAP, UiPath",.NET,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 11  a 50  personas,100% remoto,0,6,,,,,,,,,,40,Varón Cis,['.net'],1,mayor a 40,False,0.17857142857142858,Interior,Varón Cis,Interior,0.8214285714285714
Argentina,Tierra del Fuego,Full-Time,Staff (planta permanente),430880.0,360000.0,True,,,,,No,No recibo bono,Más de tres,61,Julio,2,Horarios flexibles,2,SysAdmin / DevOps / SRE,15.0,10.0,10.0,4.0,"*BSD, Docker, Linux, Proxmox",Bash/Shell,Ninguno de los anteriores,"MySQL, PostgreSQL",Ninguna de las anteriores,De 501 a 1000 personas,100% presencial,0,5,Terciario,Completo,Tecnicatura en Programación,UTN - Universidad Tecnológica Nacional,,,"Sí, pasiva",0.0,Porcentaje de mi sueldo bruto,43,Varón Cis,['bash/shell'],1,mayor a 40,Pregrado,0.16450055699962868,Interior,Varón Cis,Interior,0.8354994430003714
